pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
0.2815318796273175,0.24654428114105592,0.42618917422706537,-0.013320178761281614,0.9982708379232418,0.055236894613706414,0.015059630248794606
0.2914874061246119,0.23832320133726823,0.43183091514285876,-0.03686396984365011,0.9959693471625838,0.06985859023627863,0.042495701077910064
0.2981429173008047,0.23240588373319687,0.4358392150629993,-0.05298043935821229,0.9935801371991355,0.07818262392568952,0.062282110793164126
0.31430769836879024,0.21639015426670452,0.44650966312795926,-0.09357123958139239,0.9845518108675888,0.09269209666661414,0.11537040372686734
0.3235197994971198,0.20601937060962247,0.45330761332692204,-0.11778792542207607,0.9770278395668134,0.0966391614420018,0.14900831457323196
0.3431415021985721,0.1798172572561802,0.4702084457314941,-0.17293879670729848,0.9533805964494664,0.09090751146693264,0.22998572839630912
0.3521208441652933,0.16520390820322675,0.4795164466209316,-0.2004597497952801,0.9378035981718215,0.07943321503604496,0.2720857664726987
0.36523682265334345,0.13890246541566056,0.4961538408114792,-0.2450092655412505,0.9062273016852516,0.04644364474058159,0.34141693769116915
0.3732895921245454,0.11755455420298241,0.5096178731143859,-0.27696753753012915,0.8776689390222683,0.009664568800240296,0.39101510551374846
0.37634019765131677,0.1071448619786896,0.5145261317270136,-0.2881604790899029,0.8663731965412621,-0.00878153747792457,0.4077792383202916
0.3795867721895091,0.0933681546672358,0.5171114479451961,-0.29513715948241814,0.8593513187593427,-0.028875774663217734,0.41662400036102976
0.3853352256850652,0.05655391832926401,0.5165277475831287,-0.2996509555533919,0.8563955429396981,-0.071684432627436,0.41431548485163017
0.385271768813211,-0.025636774188176274,0.5131275728677054,-0.30584152341020626,0.854242647542843,-0.16049162802938724,0.38855231180575295
0.3620804206934669,-0.12167348188489754,0.50896866336237,-0.3133562607119747,0.8515610730036387,-0.25749784813933385,0.3321843629990928
0.3411597762944781,-0.16698121470661317,0.5068435342262374,-0.3171728101002225,0.8501703348251696,-0.30013893288954224,0.29415715405258114
0.3227584483719534,-0.19729997399222504,0.5053218944142512,-0.3198961497509499,0.8491660141993389,-0.3272217745837747,0.2636464373769753
0.3104360265011385,-0.21453426861409625,0.5044083642545949,-0.3215274341980388,0.8485596439944851,-0.34198475093420705,0.2441578787802
0.3003074198467571,-0.22679002388761843,0.4998535993696003,-0.31559884106729114,0.8567119309718992,-0.33929887544295256,0.22653545411376613
0.29167542219264214,-0.2346029118715124,0.4869704374275139,-0.29182096391756496,0.8830055321088488,-0.303720464986646,0.20711261292274666
0.2876938549014561,-0.23531471165838508,0.47281835738206035,-0.2607392716387471,0.9110085632093875,-0.25597978388193576,0.1911878140160104
0.2803801836170928,-0.23530026601254866,0.45186996611029673,-0.20753547587032944,0.9476473778948615,-0.18245466844950847,0.16001177264579436
0.2692800928809865,-0.23342003985543375,0.4271613084399639,-0.13205859081955895,0.9810860419399903,-0.09068708666400924,0.10865799194569359
0.26391610794647624,-0.23199783165138704,0.4171975947380573,-0.09701929259881696,0.9905234231193499,-0.05187365678193874,0.08221757018800831
0.2553350385367901,-0.2292327751101309,0.403193635904439,-0.04237329953425199,0.9983774731891554,0.00475925625418926,0.03773955477910404
0.2501253477801343,-0.22731817646097874,0.3956567470044281,-0.009920156882193953,0.9992443321092119,0.036386524200558934,0.009400855899846813
0.24852709624070987,-0.22670057098343327,0.3934732802574352,-6.466255584802006e-05,0.9989543316690354,0.04571640734956195,0.0004991567625318412
